730,Lilavois 50 - no food  no shelter,NO
731,Haitian Red Cross providing 1st Aid assistance at St. Pierre Sq  Petionville,NO
732,grandmother needs help and blood,NO
733,Rue 4 # 16  Ave Christophe  Port-au-Prince,NO
734,Margareth Degand's Hospital ready for patients!,NO
735,Hospital SacreCoeur Milot - ready for patients!,NO
736,Possible alternate supply route Barahona-PauP,NO
737,Need of medicine  food and water in martissant,NO
738,200 people with no food  medicine,NO
739,Fuel restrictions in Place - Fuel being trucked from DR,YES
740,MISSING enock similca,NO
742,Lemabouya Jacmel,NO
743,People in need of food  water  medicine in martissant,NO
744,Seport still down - Ships re-routed to Cap-Haitien,NO
746,WFP Food Distribution Site - Petionville Club Base,NO
747,WFP Food Distribution Site: Place Dessalines  Champ de Mars,YES
748,PaP Chief of Police  Carlo Lochard - alive but stuck in rubble,NO
750,Margareth Degand Hospital Ready to Accept Patients,NO
751,1500 people need food/water in Brochette (Carefour),NO
753,Looking for Gladys Durmerlin.,NO
754,trying to reach,NO
755,PLEASE HELP,NO
756,Saint Rosa School - kids trapped,NO
757,Carlo Lochard ,NO
758,needs helps baby is sick,NO
759,Injured person Needs Help,NO
760,carribean market,NO
761,La Maison Des Anges NEEDS HELP!!!,YES
762,YOUR QUEST: RT @ushahidi: URGENT Please RT need address of Un Bon Prix  near Napley Inn Hotel  people trapped!,NO
763,Searching for Joseph/Metellus Family in Petit Goave,NO
764,Port-au-Prince Municipal Nursing Home  Urgent,NO
765,Request from Orphanage in PAP,YES
766,People trapped: Ecole De Genie Polytechnique on Christophe Ave.,NO
773,Missing person,NO
774,Recherche des personnes - Canape Vert  PAP,NO
781,Angelo Augustin,NO
782,People  In Bon Repos are waiting for help,NO
788,Airport closed to incoming flights,NO
791,Ditches on roads to shoot attackers,NO
792,Bill Clinton to arrive to PAP airport with supplies,NO
795,Elderly home 1km from airport needs help,NO
797,Fondation le Mabouya  Cayes Jacmel - woman trapped,NO
798,200 Children Stuck under UNASMOH,NO
799,CLINTON: &quotMeds and Food for Kids&quot has supplies Available  needs distribution,NO
802,200 in need of food  medicine at Rue Chareron Ecole National,NO
803,University Hospital Justinian (UHJ) in Cap-Haitien supplies needed,NO
804,Pleasure craft dock in Jacmel operational,NO
805,Road open btw PAP and Les Cayes,NO
806,AB+ Blood Shortage  PAP hospitals,NO
807,Japanese Team needs fuel to pick up team on border,NO
812,Water Available,NO
813,Hearing 11-12 People trapped in rubble under Unibank on Christ Roi Street,NO
814,WFP supplies water,YES
815,Area in Petionville need support,NO
819,General SOS for Jacmel  Food and water needed,YES
821,Local Comitee in Fontamara need assistance in dealing with the degrading heath situation,NO
822,Free food available  Jimani Hospital,NO
823,Hospital Ready to Help Now,NO
825,Delmas House 14 needs help,NO
826,Looking for Sherline Birotte aka Memen,NO
827,Still Missing: Gregory McAlpin - Trinidadian,NO
829,Death: Michel Presil in Petit-Goave,NO
832,ADJS Group in Jacmel needs assistance,YES
833,Medical Assistance Needed,NO
834,Food and Shelter needed near Leogane,NO
835,Family running out of food and water,NO
839,Food and Shelter needed at Fort Mercredi,NO
840,Medlab in petion-ville needs night nurses !,NO
841,Maguerite in Petit-Goave  Haiti,NO
842,Clinic Opened,NO
845,Urgent Help Grand Goave,NO
846,Missing Persons: Lochard Etienne in Arcahaie,NO
847,Orphanage in urgent need of supplies in Laboule,NO
848,Trapped Persons at Universite Caraibe,NO
849,SOS for 50 children of the Nursery Nid d'Amour,NO
851,Food and Water Needed: Police Department in Pacot,NO
852,Roseline in Miragoane is fine,NO
853,Forwarded Message: The Delegate's House was Destroyed,NO
854,Choscal Hospital Running out of meds,NO
855,Choscal Hospital Running out of meds,NO
856,Jacmal - PaP road open only to all-terrain vehicles,NO
857,Resident in Delmas house 14,NO
858,Need fuel,NO
859,looting and black market profitering,NO
861,Lycee Francais,NO
862,Missing Persons in Croix-des-Bouquets,NO
864,Need food and assistance in Fontamara,NO
866,Wawel Jean Pierre family needs help,NO
868,Emergency: People alive but trapped,NO
870,Person Trapped,NO
872,Cracks in Teleco building  Pont Morin,NO
873,Assistance Needed: Christ Roi near PaP,NO
874,LambiFund Office Damaged,NO
875,trapped children christophe 4,NO
877,Assistance Needed: Section Communale in Jacmel,NO
878,Food water needed at Delmas 75,NO
879,Forwarded Message to Gena  Sony: we are OK/need food/Zouzoun is dead,NO
880,Stranded survivors in Sainte-Marie Canape-Vert ,NO
882,Orphanage without supplies,NO
885,Request for Aid- Port of Jacmel,NO
887,Assistance needed - rubble removal  water shortage,NO
889,Assistance Needed: Near Bicentury Monument in PaP,YES
891,Help needed clearing bodies from Trinity college,NO
893,People Still Alive Under Debris,NO
894,send urgent rescue orphanage KAY TOUT TIMOUN CROIX DES MISSIONS  Butte Boyer  Impasse Balev,NO
895,Missing Persons: Sterline,NO
898,SMS - urgent need from police station,NO
900,200 people need help at Pacot,NO
902,Supplies Available  NEEDS FUEL for DISTRIBUTION,NO
903,Missing Persons: Jacson  Pouchon  and Jean Garcia ,NO
904,Orphanage in need of supplies,NO
905,Orphans needs water  anti-diarrheals,NO
906,Looking for Daphne D. near Delmas 19,NO
907,7 children and no food.on the road to Leogane,NO
908,Food and water needed at Christ Roi,YES
910,Missing Persons (Ettienne Sauveur and Esther Celestin) and Medicial Assistance needed in Leogane,NO
911,Hospital open,NO
912,Carrefour - Need food and water,NO
913,Supermarket Open,NO
914,Woman Bleeding Out in Delmas,NO
915,Person Trapped: Lalue,NO
916,133 Children at Maison Des Enfants orphanage,NO
917,Food Needed: La Plaine,NO
919,Food Needed  people are dying,NO
921,Ms Darvey trapped @ 300 Ave Mavramboise  carrefour  PaP.,NO
922,Food Max in Petionville OPEN,NO
923,Fire in Cap-Haitien  Perpetuel Secours Church,NO
924,Evacuate area around Teleco in Pont Morin,NO
926,Assistance Needed: Anse a pitre,NO
927,Jacmel has damage  not getting much help,NO
928,Tents Needed,NO
929,St. Michel hospital needs medicine,NO
930,1 Little Girl is still Alive At Rue Amiral #8 Carrefour Feuille,NO
932,Medical Supplies Needed,NO
933,Little girl still alive,NO
934,Food and Medication Needed: Petionville,NO
935,Looking for girlfriend in Carrefour Feuilles,NO
936,Water Needed,NO
937,Injured pregnant woman - cannot walk,NO
938,Food and Water needed at Lycee Toussain Luverture,NO
940,Foreign Doctors Available and waiting for victims,NO
941,Girl trapped under rubble,NO
942,Health issues in Croix-des-Bouquets,NO
943,Medication and medical attention needed,NO
944,Food Distribution,NO
945,Person still trapped under citibank,NO
946,Missing Persons: Cliff of Barickad group,NO
948,Missing Person: Sabine Polinice,NO
949,Missing Person 127 Font Tamara,NO
950,Food Needed near American Embassy,NO
951,100 Children Need Food  Water  Supplies,NO
952,American Citizen needs assistance in Arcahaie,NO
953,Food and water needed,NO
954,Hospital Supplies Needed,NO
955,Gros Morne Parish,NO
956,Water needed,NO
957,Food and Shelter Needs,NO
958,Missing Person,NO
959,Missing Person: Magdaline in Crois-des-bouquets,NO
961,Yousm«˘ne Desronville,NO
962,CARE office - water tanker to be brought in,NO
963,Volunteer Housing and Logistics Available,NO
964,Food and water needed -- Impasse Chretien Klecin 12,NO
965,La maison des anges orphanage,NO
966,Locating friends in Carribean Supermarket 5-story building,NO
967,Trapped: University of Jacmel  College La Trinite,NO
968,Food  water  medication  tents  and clothes needed for 500 people,NO
969,Need clean water,NO
970,Security needs in Fontamara,NO
971,Gressier Need Food,NO
972,Lack of Water and Food in Petionville  + Person contact,NO
973,Lyc«∏e Francais (Rue Marcadieu  Bourdon),NO
974,Water needed in Delmas 33 in Silo,NO
975,Collapsed Buildings but no dead in Corail,NO
976,Hospital Rooms Available near Cap Haitien,NO
977,No water/food/supplies in Sainte-Bernadette (PauP?),NO
978,Roads to Jacmel blocked,NO
979,Food and Water Needed,NO
980,Mother and baby trapped in car,NO
981,Crime in Jacmel,NO
982,Food and water needed,NO
983,Someone trapped  texting,NO
986,Passing a message - Enis - Fond Veret,NO
987,Food needed  5 dead,NO
989,sOPHIA Biamby Delmas 19. rue Mackandal 27,NO
990,Aid ship in Jacmel,NO
991,Missing Person - Colby Colbert,NO
992,Person trapped,NO
993,american red cross delivering supplies,NO
994,100 children buried in the school,NO
995,Message: Renise in Belladere  listen to Radio 1 - Asrid is asking,NO
996,Food needed - man with 5 children,NO
997,In Urgent Need of Dialysis Machine,NO
998,Heartline Ministries needs fuel,YES
1000,Food needed in Lillavois,NO
1001,diabetic and heart patient - Church St Louis de France,NO
1002,Food need,NO
1004,New Hospital open near PAP airport  100 beds,NO
1005,MSF will set up med center,NO
1007,Missing Persons: Samantha and other students in Basile,NO
1009,bank open tommorrow,NO
1010,Missing Persons: Franck Jean,NO
1011,Abandoned Hospital Available,NO
1012,Assistance Needed: Bon Repos,NO
1013,Missing Family Members,NO
1015,From TiPapi - Let Marie Lourde Lavilus know that TiSoeur is dead,NO
1018,faculty members under hotels rubble,NO
1019,Mobile Hospital Now Open,NO
1021,Heartline Ministries,NO
1022,Mobile Hospital Now Open,NO
1024,Fabiola in Leogane Missing Zidor  student of University of Agronomy  PauP,NO
1025,Mobile Hospital Now Open,NO
1027,CRS distributing food to 3500 people in Leogane,NO
1028,Road from PAP to Jacamel Functional,NO
1030,Port-au-Prince Municipal Nursing Home,NO
1031,Riviere-froide without food or water,NO
1034,2 Children Under Their House Alive,NO
1035,&quotCriminal&quot Roadblocks btwn PaP and Jacmel,NO
1039,Urgence,NO
1040,Food/Water/Medicine needed Delmas 2,NO
1041,Seeking information on artist Choulot Cheri,NO
1042,looking for children we are adopting,NO
1043,Woman Trapped Under Clinic,NO
1045,Haitian Government Officials Trapped At DGI,NO
1046,Rivers of Hope Orphanage in need of food and water supplies,NO
1047,Hydration state risk of short term death,NO
1049,MIcheline Derose Vacationing diabetic needs Insulin and other supplies,NO
1050,Survivors are not getting urgent help to keep them alive,NO
1051,water and food assistance needed,NO
1053,Woman trapped in a hotel,NO
1055,Violence Rises as Escaped Gang Leaders Return,NO
1056,Need transport for medical supplies from airport to hospital tonite!,NO
1057,Fuel Needed,NO
1058,Entire neighborhood without food  people are dying.,NO
1059,They need food and water on Delmas 75,NO
1060,Missing person,NO
1061,Family in need in Lafond  Jacmel,NO
1062,Jacmel Airport Aid Station - correction,NO
1063,Asking for more info on Mariane Charle and Wilfride,NO
1064,Marines to Land 1/19,NO
1065,Baby in need of water,NO
1066,Urgent need in Mellier Grande Savanne Leogane,NO
1068,Red Cross First Aid Posts Established,NO
1070,Orphanage out of Water,NO
1071,US doctors out of fuel,NO
1072,FOOD AND WATER NEEDED IN Petionville at Ruelle Toussaint Petionville (Puits Blain)  Route Frere (right turn at Jumbala from PAP).,NO
1074,Margareth Alexandre is Missing,NO
1075,Dieumira Mitilien,NO
1077,Fuel Needed at Heartline Ministries Clinic,NO
1078,Tena and Aguinaldo missing near Caribbean Market,NO
1079,Marie Florence JEAN and her children MISSING,NO
1082,Agena FABIEN,NO
1085,Damage assessement in Jacmel by Fidor Fednel  delegue' local,NO
1086,Need shelter/help - Merger 3ieme Carrefour  Saint Antoine  Port-au-Prince,NO
1088,Road open but dangerous,NO
1089,need 0- blood,NO
1091,Need medical supplies - La Boule Colette Lazarre,NO
1092,Food/Water/Medicine Needed - Juvenat/Musseau  Port-au-Prince,NO
1093,haiti childrens home,NO
1094,Food/Water/Tents needed - 350 people in Field near Villa Factory in Thor 65 on Ruelle Souchet  PauP,NO
1095,HUGE LIST OF  SURVIVORS IN NEED OF  FOOD AND WATER,NO
1096,police needed,NO
1097,My Uncle Emilien,NO
1105,Fontamara 27 population needs joint aid presence,YES
1106,Food/Water/Tents Needed and Medical assistance - 500 people in Martissant 23  Village Dantes  Port-au-Prince,NO
1107,Running out of supplies (food and water),NO
1109,Desperate need of water and food.,NO
1110,Food/Water needed by Fort Mercredi,NO
1113,Doctors needed in Dabon  also Fuel shortage,NO
1114,Need 0 Negative Blood BHM Hospital Rue de Kenscoff PAP,NO
1117,French medical relief arrives in Jacmel,NO
1119,Jacmal Airport Aid Station - update,NO
1120,Help for Clifford,NO
1121,Missing: Senfle Yoldine  Carrefour,NO
1122,Carrefour Orphanage Group waiting for water and food relief,NO
1123,Food &ampamp Water needed at Institut Franse,NO
1124,Missing: Florette Fiak - Rue de Belvil  Rte de Freres  Petionville,NO
1125,Orphanage needs food  water,NO
1127,Survivors in Singe with no food  no water and sleeping outside,NO
1130,Hospital for patients,NO
1131,Dufort - Bridge destroyed,NO
1134,survivors trapped at university St. Gerard in carrefour,NO
1135,Need for aid  medical team  water,NO
1136,Surgery unit working in Taberre,NO
1137,Person trapped in car,NO
1138,Petit Goave,NO
1140,lack of supplies in jeremie,NO
1141,Gas avaialbe at Total Champin,NO
1142,Water Needed - Delmas 65  Impasse Orchidee  Port-au-Prince,NO
1143,humanitarian aid needed at delmas 40B,YES
1144,Transport Needed,NO
1145,Home hospital needs supplies for children,NO
1146,Food needed for displaced in Cap-Haitien,NO
1147,Food Need in Gressier - Anto der Abres St. # 15,NO
1149,Need help in Mellier and Grand Savanne - L«∏ogane (update),NO
1150,need water and food at delmas 19.and leonard street 17B,NO
1151,Water/Food Needed - Ave. Martin Luther King  Nazon #27,NO
1152,Eustache Missing: worker at Hotel Caraibe,NO
1154,need foot &ampamp water dead bodies to be cleared,NO
1155,Food and Water Needed in Santo,NO
1157,Seriously Injured Uncle AND Son,NO
1159,Medical Assistance Needed: Ranboto Hospital in Dessalines,YES
1160,Food supply,NO
1161,urgent need for food,NO
1162,need anestetics,NO
1164,Need Type 0 Blood,NO
1165,Jacmal Airport Aid Station Update,NO
1166,Running out of Supplies,NO
1167,UN needs blackberrys,NO
1168,Need medical support,NO
1169,Family in need of water,NO
1170,Orphanage in urgent need of supplies - Laboule,NO
1171,need food  water  clothes at delmas 95,NO
1172,waiting for aid,NO
1173,need food and water at university of kiskeya,NO
1174,Tents needed at hospital,NO
1177,supplies arriving,NO
1178,500 to 600 people in a temporary shelter with no food or water,NO
1179,500 to 600 people in a temporary shelter with no food or water,NO
1181,Orphanage - 19.Delmas,NO
1182,Trapped person,NO
1183,Urgent Help Needed,NO
1184,Trapped person,NO
1185,Students alive under the rubble,NO
1186,Corpses  Injured  No food and Water,NO
1187,PLEASE PLEASE HELP GET FOOD AND WATER TO PEOPLE IN Petionville at Ruelle Toussaint,NO
1188,Please Help: Need food and water,NO
1189,food needed!,NO
1190,Fire set by escaped prisoners at commissariat in Les Cayes,NO
1191,In Need of a Dialysis - URGENT CARE,NO
1192,Juvenat In Loe Canape Vert- Delmas,NO
1193,Petit Goave needs help,NO
1194,For German Rescue Team,NO
1195,need food and aid at tabarre 9,NO
1196,water delivery,NO
1197,Aid needed in Gonaives,NO
1198,Water and Aid needed at Orphanage,NO
1199,Urgent need of supplies,NO
1200,Trapped children in a school,NO
1201,Food available  diesel needed for ovens,NO
1202,Food Needed in Les Cayes,NO
1203,Need transport Santo-Domingo to Jacmel,NO
1204,Water Needed in Nazon PaP,NO
1205,Money Transfer Info,NO
1206,Need Transport,NO
1207,Hospital collapsed on School- search and rescue on the way,NO
1208,Transporting supplies to Jacmel,NO
1209,Food and Clothes Needed in Leogane,NO
1210,urgent,NO
1212,Assistance Needed: Route Lilavois,YES
1213,Water needed 27 Bertin Street  Carrefour,NO
1214,Orphanage Rose Mina de Diegue Sick Young Children - Little staff,NO
1215,Survivors in Lalue need assistance,NO
1218,Carrefour needs help,NO
1219,children without water in orphanages need help tonight!!,NO
1220,children without water in orphanages need help tonight!!,NO
1221,Assistance Needed: Fontamara,NO
1222,Villa St. Louis,NO
1223,need food and drink,NO
1225,Institut Franse  Ruelle Robin - children  toddles  preg woman,NO
1226,SOS food and water,NO
1227,Christian Haitian Outreach Mariani - 2000 PPL!!,NO
1228,NEED WATER AND FOOD!!!!!!!!Ave. Martin Luther King  Nazon #27  Port-au-Prince,NO
1229,NEED WATER at Delmas 65  Impasse Orchidee  Port-au-Prince,NO
1230,NO FOOD!!!!!!!!!!!!!!! Anto der Abres St.  # 15  Gressier  Haiti,NO
1231,Elderly woman has not eaten since TUESDAY!,NO
1232,need food and water at university of kiskeya delmas 35  port au prince,NO
1233,Delmas 75  Rue Cassagnol #14,NO
1234,orphanage desperate food and water loc: Delmas 75  Rue Cassagnol #14,NO
1235,Aid Needed at University of Kiskeya,NO
1237,Arcahaie Church has 100 in Great Need of Medical Attention,NO
1238,20-30 people in Gonaives home need Help,NO
1239,Need food and Water,NO
1241,Forestal Family-Found but medical  food and water urgently needed.,NO
1243,Hotel El Rancho,NO
1244,Dr. frank Vaughters missing hotel montana,NO
1245,Orthopedic clinic need supplies,NO
1248,canadian citizen,NO
1249,The CDTI Hospital needs Medical supplies water and food!,NO
1250,NEED HELP,NO
1251,WFP orthopedic clinic needs narcotics  IV  antibiotics  diesel gas,NO
1252,LOOKING FOR FILS FAMILY,NO
1253,PLEASE PLEASE HELP GET FOOD AND WATER TO PEOPLE IN Petionville,NO
1254,Looking for my Mom,NO
1255,Search for Lucienne and Jean marie,NO
1256,Delmas 41  rue charlemagne peralte #12,NO
1257,Help,NO
1258,WATER AND FOOD NEEDED at 18.Sapotille street,NO
1259,Sisters of Saint Joseph de Cluny need food  water  medical urgently,NO
1260,FOOD AND WATER needed at Baussan street 9,NO
1261,Amputations w/o anaesthesia in Jacmel - need med supplies,NO
1262,Need medicines in Jacmel!,NO
1263,Santo Orthopedic clinic needs med supplies,NO
1264,NEED FOOD AND WATER in Ste Marie Community in Canap«∏-Vert.,NO
1265,NEED FOOD AND WATER in Bon Repos,NO
1266,65 Kids in serious trouble,NO
1267,Orphange need help  water and food,NO
1268,Midwife Clinic  transformed into surgery unit (Taberre),NO
1269,Wounded person in Market Dessalines,NO
1270,Delmas 41  rue charlemagne peralte #12 help needed,NO
1272,Destroyed Orphanage,NO
1273,100 alive Eglise St Antoine  Nazon,YES
1274,Brush fire near Usine Nadal on National 1,NO
1275,Milot Sacre Couer has room for choppers &amp 50-60 patients,NO
1276,Help needed,NO
1278,Food  water and medical attention needed for 1000 people,NO
1280,transportation to hospital needed,NO
1281,Sisters at St Joeseph need of food/water/medsupplies,NO
1282,x-ray films needed CDTI,NO
1283,St Rosede Lima School medical supplies needed,NO
1284,Food and water needed urgently for orphanage,NO
1285,Free clinic Route des Dalles PaP,NO
1286,THere are students that are still alive as well! SEND HELP located in DELMAS 29 at UNIVERSITE CARAIBES,NO
1287,Immediate Assistance needed in La pleine,NO
1288,Hoptial St. Esprit need supplies,NO
1289,Need water  food and medicine,NO
1290,HELP NEEDED,NO
1291,Family with 4mth baby need meds food water  tent,NO
1292,Immediate Assistance needed in St. Antoine,NO
1294,Corpses and wounded people on Delmas 7 and 9,NO
1296,Orphanage Collapse - CORRECTED LOCATION,NO
1297,Water Distribution Delmas,NO
1298,URGENT Fuel Needed at Petit Goave Hospital,NO
1299,100 injured survivors need x-rays,NO
1300,Fontamara orphanage dire circumstances,NO
1301,Clinic in Cherident in need of medical supplies,NO
1302,Need foor  water  medicin  tents delmas 41,NO
1303,Water and Energy Bars at Delmas 95,NO
1304,Free Clinic Open,NO
1305,Need food  water  medicin  tents,NO
1306,Food/Water/Medical Help needed Tomassin 32  Rue Celin  Rue de Kenscoff,YES
1307,Reported text message from trapped indivdual at Sogebank Delmas PAP,NO
1308,zephir  roseline,NO
1309,Room for 2 choppers and 50-60 patients,NO
1311,rescued trapped 5 months pregnand,NO
1313,Food/Water needed Rue Pan-Americaine-Rue Besse  Petionville,NO
1314,Emergency surgeon needed at Petit-Goave Hospital,NO
1315,Need fisherman to transport water to Jacmel,NO
1316,Collapsed school with 100 kids trapped,NO
1320,Medical Assistance needed in Darbonne,NO
1321,Petionville needs help!,NO
1322,82 Airborne has set up a large distribution center,NO
1324,A woman stuck and crushed,NO
1326,Food Distribution in Leogane,NO
1327,Orphanage Foyer des Filles de Dieu,NO
1329,Camp needs food and supplies - Adventist University of Diquini,NO
1330,Food at one working berth in Port-au-Prince harbor,NO
1331,Food Needed  Siko Street  Carrefour,NO
1332,Aid needed - dead bodies magement - Nazon  3ieme Ruelle Jean Price Mars #12,NO
1333,Prison needs medical help and overcrowded,NO
1335,Milk/Assistance needed - Basile Moreau School  Bizoton 53  Carrefour - Internet open Lamanten 54 Rue Kotko (not mapped),NO
1336,Food Needed  House Colapsed in Leogane,NO
1337,Food/Water/Supplies Needed  - No internet - Port-Margot,NO
1338,Grand Goave - 5 buildings collapses from jan 20 quake,NO
1339,Food/Medical assistance needed corner of Rue Clerveau &amp Rue Louverture  Gonaives,NO
1340,Food/Water needed in Croix des Bouquets and Noailles - Internet available,NO
1341,Fond Parisien - LoveAChild Orphanage turned into field hospital,NO
1342,1000 People Camping Ruins of Villa Manrese  NO FOOD or H20,NO
1343,NGO needs food and supplies,NO
1344,Gros Morne - Internal displacement continues,NO
1345,General Hospital OK after Jan 20 quake,NO
1346,Maison de Lumiere (Lighthouse Orphanage),NO
1348,URGENT SOS: DELMAS 28B #198 possible survivors,NO
1349,OMI group in need of assistance for planning response in Jimani,NO
1350,Brazilian police recapture inmates,NO
1351,Food needed for Avenue N and Rue Chili,NO
1352,Chartered plane need volunteers jan 21 at 7am to load plane,NO
1353,MY MOTHER ALIVE UNDER RUMBLES,NO
1354,Emergency near M&ampS Cyber Cafe,NO
1355,Food and water needed - especially for baby,NO
1356,Water Needed: Carrefour-fueilles,NO
1357,Emergency Water Needed,NO
1358,Water shortages in Delmas 28,NO
1359,Food and Water Needed in Delmas,NO
1360,Food and Water Needed: Sicot Street  Carrefour Feuilles,NO
1361,need food and water,NO
1363,Food urgently needed at Avenue Monseigneur Guilloux,NO
1364,carrefour rue des anges need urgent help,NO
1365,Tent and Medicines needed Fontamara 27,NO
1366,Food Emergency in Fontamara 27,NO
1367,Food assistance urgently needed,NO
1368,Group of people needs food  water and sanitation services,NO
1370,Food Needed: Tabarre 36,NO
1371,Immediate Assistance Needed Avenue Pan-Americaine,NO
1372,Hospital in Lavelee Needs Supplies,NO
1374,People congregating in Port-de-Paix,NO
1375,need aid near christianville la colline,NO
1376,Medical clinic at Killick Coast Guard Station,NO
1379,No food for 8 days - yard of the Acra Industrial Complex,NO
1380,road is blocked  need food,NO
1381,USNS Comfort is on station,NO
1382,Emergency Food  Water  Medicine Needed  Clercine 24,NO
1383,Food Emergency in Lizon 41  Bon Repos,NO
1384,Urgent assistance needed for 300 people in Thomasin,YES
1385,Food needed - Delmas 19,NO
1386,Need Food and Water: Bon Repos,NO
1387,Urgent Food Needed  106 Houses Collapsed: Kenscoff District,NO
1388,750 people in need of urgent assistance at Delmas 33,NO
1389,My Aunt Needs Help,NO
1391,Emergency Medical Care Needed Delmas Route #272,NO
1392,Urgent: person trapped in a rubble + 350 people starving in Guibert off of Kenscoff 67,NO
1393,Emergency Food  Shelter Needed Leogane Section 24,NO
1394,Person trapped,NO
1395,Food and water assistance needed,NO
1396,Emergency Food&ampWater Needed 1 Route Lillavois,NO
1397,Food and Water needed,NO
1401,Food and Water Needed in Carrefour Feuilles,NO
1402,30 000 IDPs reported in Lagonav/Leoganne island,NO
1403,missing my father and my brother,NO
1404,Need Clean Water  Food  Medical Supplies in Cite Soleil  Rue Jerusalem,NO
1405,People in Grand Goave need assistance,YES
1406,Health Services Available,NO
1407,Food and Water Needed in Fontamara 43,NO
1408,Water needed on Delmas 33,NO
1410,Food  Water  Shelter  Emergency supplies (radio  flashlight),NO
1412,4500 people Starving,NO
1413,4 Dead  1 Survivor Needs Help Delmas 48,NO
1414,4 500 Need Shelter in Petion Ville near Pernier,NO
1415,Food and Water Needed in Foche 7  Grand Goave,NO
1416,Food Needed outside Gressier,NO
1417,Food needed - Fontmara 43  rue D'Again,NO
1418,Destroyed House  Shelter Needed in Gonaives  Ansagal Community,NO
1419,Water &amp Food Shortage in Waney  Carrefour,NO
1420,Help (General) Needed 17 Rue Senghor  Nazon,NO
1421,650 Families need food  tents  medical attention in Pernier,NO
1422,Orphanage Haiti Rescue Center - Cazale,NO
1423,PLEASE PLEASE HELP GET FOOD AND WATER TO PEOPLE IN Petionville at Ruelle Toussaint  Petionville,NO
1424,Bon Berger de Fatima Orphanage,NO
1426,transport for drs offered,NO
1427,secours «ˇ la banque sogebank,NO
1428,Transport offered in PaP,NO
1429,NICOLE LABONTE,NO
1430,Foyer des Filles de Dieu orphanage needs help 65 kids,NO
1431,woman under rubble cote hospital PaP,NO
1432,List of survivors at General Hospital of Les Cayes,NO
1434,Open Redcross mobile health clinics PaP,NO
1435,CRS food distribution in Leogane,NO
1436,Orphanage 37 kids no food/water,NO
1438,need water,NO
1441,need water and food,NO
1443,trapped in a restaurant,NO
1445,Urgent medical assistance and supplies needed at Immaculate Conception Hospital,NO
1446,Foyer des Filles de Dieu orphanage needs help 65 kids (update),NO
1447,water  shelter  food needed,NO
1448,Water urgently needed in Mariani,YES
1449,Medical Assistance for Carrefour-Feuilles,NO
1451,Food and shelter for 45 people needed,NO
1453,Orphanage at Thor 65 # 129 Carrefour needs food/water,YES
1454,Merger - Cour Letoine prolonge - need water / food for children,NO
1455,People in need of food and water,NO
1456,Water shortage in Mon Repos 38  Carrefour,NO
1457,Assistance needed in Leoganes,NO
1458,Food and water assistance needed,NO
1459,Assistance needed in Canape Vert  Eastern Port au Prince,NO
1460,Food  water and shelter needed in Carrefour Feuilles,NO
1461,Person needs shelter in Carrefour  address and phone # available,NO
1462,30 people need food and water - Rue du Travail 3eme,NO
1465,Orphanage needs clean water &amp medication,NO
1466,Water and food needed in Silo (believed to be Eglise Protestante Silo),NO
1467,Water and Food needed in Bois Moquette (Upper Petion-Ville),NO
1468,Food and water needed in Saint Antoine area  Port au Prince,NO
1469,need food and water  fontamara 27,NO
1470,People apparently still trapped in Martissant,NO
1471,Food and water assistance needed for Delmas 41,NO
1472,Water and Food needed in Delmas 33  Port au Prince,NO
1473,Food and water needed at Tabarre 22,NO
1474,Need amputation - Please direct to a hospital,NO
1475,Water and food needed in Croix des Bouquet,NO
1477,Food and medical supplies needed at Delmas 33,NO
1479,Food needed in Torbeck  Les Cayes,NO
1480,Refugees on Ile of La Tortue in need of food  supplies,NO
1481,Need food  water  and milk for baby - PAP  Delmas 19.@ Rue Saponnair,NO
1482,Food/Water supplies needed: Delmas 19.Rue Mackandal no. 27,NO
1484,Food  water  medical urgently needed,YES
1487,FOOD NEEDED,NO
1488,Church with 100 ppl need medical attention,NO
1489,Food and water needed behind city hall,NO
1490,Milot Hospital still has capacity,NO
1491,Medical,NO
1492,Assistance 167 Macajoux Street Port au Prince,NO
1493,Shelter Needed in Mais Gate,NO
1494,Need Food and Water at Coeur De Marie Orphanage #24 Delmas 91,NO
1497,Need of o- blood,NO
1498,Need food  water  shelter  emergency supplies - 32 Ruelle Toussaint  Petion-Ville  Puits Blain,NO
1499,180 People need assistance at Delmas 24 #265,NO
1500,Need Transport to Haiti from U.S. to PAP,NO
1501,Ports in Jacmel Partially Operational,NO
1502,URGENT Medical Supplies at Hospital,NO
1503,Shelter needed Delmas 33 at St. Patrick Street  Impasse Lape #25,NO
1507,Need food and drink in sicot street  carrefour-feuilles,NO
1508,Cuban Doctors Need Detergent - Cathedrale de Port-au-Prince  PAP,NO
1509,Food Needed Santo  Croix des Bouquets,YES
1511,Need Food/Water in Singe  suburb of Leogane,NO
1512,Labadee Port Blocked,NO
1514,Ports in PAP Partially Operational,NO
1515,Clean Water Needed Mariana 4 Rue Peryelle,NO
1516,Person trapped: Restaurant in Rue Du Centre  Port-au-Prince,NO
1519,Drinking Water in Petion Ville,NO
1520,Food  Water  and Medical needed in Koso  Carrefour,NO
1521,Urgent request for water,NO
1522,Water  food needed on rue Logan in Nazon  Port-au-Prince,NO
1524,New Orphange needs supplies,NO
1525,Need Water  Food  Baby Food on Rue St Martin,NO
1526,Need food or water - Pernier  PAP,NO
